0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.39509461675517027,0.0,0.0,0.0,0.0,0.0,0.7316622272159647,0.0,0.4489921652594372,0.43699295491067763,0.6119988752330212,0.0,0.32624085805645286,0.5959962515160764,0.5629523370425942,0.0,0.4019687219390834
0.39509461675517027,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.3219678740745395,0.0,0.5358707868254945,0.0,0.0,0.0,0.0,0.0,0.30669654841240934,0.4235777243396757,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3219678740745395,1.0,0.0,0.3184045779498772,0.0,0.0,0.0,0.0,0.0,0.0,0.3434225940045766,0.0,0.0
0.7316622272159647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7067905424903473,0.6252709837116356,0.5278253278663161,0.44507584061440325,0.44701992233598364,0.6546549017778844,0.5315154251557339,0.0,0.48298787038440105
0.0,0.0,0.0,0.0,0.0,0.5358707868254945,0.3184045779498772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159039297338999,0.0,0.0
0.4489921652594372,0.0,0.0,0.0,0.0,0.0,0.0,0.7067905424903473,0.0,1.0,0.6417268287236378,0.4243725315762189,0.5338909934648929,0.4859575969276872,0.5877998183827328,0.4698360216386787,0.0,0.43147006998530296
0.43699295491067763,0.0,0.0,0.0,0.0,0.0,0.0,0.6252709837116356,0.0,0.6417268287236378,1.0,0.7172316161267835,0.6783174914368018,0.6741371073160525,0.6619063888931435,0.4160287342370273,0.0,0.4108715320025052
0.6119988752330212,0.0,0.0,0.0,0.0,0.0,0.0,0.5278253278663161,0.0,0.4243725315762189,0.7172316161267835,0.9999999999999999,0.44988836890805217,0.675801605963327,0.5266065038763649,0.3174831141799196,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44507584061440325,0.0,0.5338909934648929,0.6783174914368018,0.44988836890805217,1.0,0.5068694749902948,0.5801001233142911,0.42659971842499916,0.0,0.337409625565181
0.32624085805645286,0.0,0.0,0.0,0.0,0.0,0.0,0.44701992233598364,0.0,0.4859575969276872,0.6741371073160525,0.675801605963327,0.5068694749902948,0.9999999999999998,0.40234444841021694,0.0,0.0,0.0
0.5959962515160764,0.0,0.0,0.0,0.0,0.30669654841240934,0.0,0.6546549017778844,0.0,0.5877998183827328,0.6619063888931435,0.5266065038763649,0.5801001233142911,0.40234444841021694,1.0,0.8260242223924227,0.0,0.4986312587578842
0.5629523370425942,0.0,0.0,0.0,0.0,0.4235777243396757,0.3434225940045766,0.5315154251557339,0.4159039297338999,0.4698360216386787,0.4160287342370273,0.3174831141799196,0.42659971842499916,0.0,0.8260242223924227,0.9999999999999999,0.0,0.4996038439136564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4019687219390834,0.0,0.0,0.0,0.0,0.0,0.0,0.48298787038440105,0.0,0.43147006998530296,0.4108715320025052,0.0,0.337409625565181,0.0,0.4986312587578842,0.4996038439136564,0.0,0.9999999999999996
