0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1.704260978981372e-07,2.8202163435685967e-08,-2.2878922303959494e-07,-2.9799347573909426e-07,-5.173189449470616e-07,2.8384206120859006e-08,-4.2991774580416006e-07,6.016637379869678e-07,8.494211887326726e-07,7.030411194344173e-08,-3.4002929819217727e-07,7.519290155460203e-07,-1.501097750519239e-08,-4.755390622969946e-07,7.035314339989205e-08,-8.442198062197092e-07,-1.8824409874967555e-07,-3.437960384135605e-07
-1.6147393410263803e-07,-1.2281800490121182e-08,-2.643941696645499e-07,-2.8806955262085125e-07,-5.526894069743247e-07,-1.1645623944163836e-08,-4.5982606325516436e-07,6.123284674591447e-07,8.890901157116181e-07,2.2661335036117377e-08,-2.8750823879256754e-07,7.245642677825009e-07,3.55263557831212e-08,-4.1269158311777373e-07,-2.543071485605261e-08,-7.980015821239859e-07,-1.8971145048480803e-07,-3.2442392951835097e-07
-1.6035483644899017e-07,-4.39528822455743e-08,-2.481112772085219e-07,-2.442305134642797e-07,-5.681215084345219e-07,-5.8740059827798746e-08,-4.96613756018534e-07,5.330476038454914e-07,8.540716374558849e-07,-2.8133283038323382e-09,-2.123228981668242e-07,6.144080187425641e-07,5.6321830957718486e-08,-3.626447801022278e-07,-1.341230493429778e-07,-8.146419663247025e-07,-1.9152854301563038e-07,-2.8966747904891e-07
-1.5739299643019652e-07,-6.66803980982378e-08,-2.152746789768187e-07,-1.7151270018876643e-07,-5.671224444959837e-07,-1.1625733963113028e-07,-5.249775311682215e-07,3.6446541726664923e-07,7.358611387806161e-07,-5.266127544325567e-08,-1.630981194785719e-07,4.995012353887149e-07,5.3403677128427704e-08,-3.2006159731429686e-07,-1.6869730904831227e-07,-8.665269392310045e-07,-1.8877131059634693e-07,-2.5143150004727943e-07
-1.2760603262571104e-07,-7.9888268784115e-08,-1.7474274147566277e-07,-9.700430096528672e-08,-4.987352898739317e-07,-1.817894066631765e-07,-5.294880875569118e-07,2.3159153316833022e-07,5.985984202277454e-07,-9.675854507666555e-08,-1.0527684865900693e-07,4.3998270628164996e-07,3.653483112712151e-08,-3.351831839871328e-07,-2.9405640583915936e-07,-8.485021079985924e-07,-1.8101418548241824e-07,-2.103775261781469e-07
-1.1106908709239763e-07,-8.176299170233421e-08,-1.2911100340436814e-07,-4.900215309699123e-08,-3.644998204804491e-07,-2.4445960299127084e-07,-5.055194637976665e-07,1.5710383833199996e-07,4.647912755867606e-07,-1.375438661660465e-07,-2.4754908442277005e-08,4.0904447304064444e-07,1.5599732226460123e-08,-3.1773472679578895e-07,-4.1303897833839437e-07,-6.490841477959411e-07,-1.6309025771303466e-07,-1.751780394733058e-07
-6.976102483124644e-08,-7.161351564455532e-08,-8.497405834548834e-08,-3.480142415769747e-08,-2.798037045972791e-07,-2.874184196624205e-07,-4.181518716095648e-07,8.628311444481763e-08,3.2402021525170764e-07,-1.2359198153323543e-07,-1.5540678158332868e-08,3.5289881453332125e-07,-2.0415700272595464e-09,-2.796971566703548e-07,-3.589656957687392e-07,-3.614540439340426e-07,-1.3764712119105676e-07,-1.381722704158315e-07
4.6502696181212494e-10,-5.0914527556193366e-08,-5.553283571224189e-08,-1.0689025776941403e-08,-2.5491617501655166e-07,-2.9464702537372027e-07,-2.7989590312439497e-07,2.1343230555794137e-08,1.584116574931449e-07,-4.688610543250912e-08,-1.4270636791437952e-08,1.9412006463387945e-07,-1.376955494594667e-08,-2.3853559436852484e-07,-2.4672624233871515e-07,-7.225692279474964e-08,-1.0003542108843882e-07,-7.259573813157476e-08
-3.052325095425462e-09,-2.2793426889136938e-08,-3.034029797835733e-08,-1.9117921743608455e-08,-1.2730941745155622e-07,-2.573812071104737e-07,-1.1088366926872217e-07,-9.519600504994479e-08,-1.264223183014039e-07,-4.562777568793865e-09,-8.172828955431977e-09,-3.595020216412115e-08,-1.8821601758666066e-08,-1.5173921539171533e-07,-1.5589817539539023e-07,3.025436695040975e-08,-5.936672244748338e-08,7.967319004219918e-09
-2.49870201361377e-08,7.944460909135612e-09,2.3563009726201544e-09,-1.6957573096029235e-08,4.6995411173053556e-08,-1.7640130537248834e-07,7.553937505920767e-08,-2.476268060574342e-07,-3.85442747715612e-07,3.329649854800895e-08,-3.2172715995203896e-09,-2.450931557289418e-07,-1.8996577314053263e-08,-5.013388656652122e-08,-8.468648488427307e-08,1.4404829773649558e-07,-5.6167617209088644e-09,5.900671313513444e-08
5.816540436351204e-09,3.6497898974843245e-08,3.033204725464724e-08,5.123433660693399e-08,2.322291148689717e-07,-6.120027659764357e-08,2.627920511350965e-07,-3.3857338327046777e-07,-5.462258099780574e-07,8.498476904623145e-08,3.5496257425992346e-08,-4.267242540180485e-07,-1.884416459719745e-08,3.760185718905085e-08,-1.0707350799770712e-07,3.359082004306556e-07,5.5531343666566195e-08,1.0148233198213274e-07
1.0091349031648791e-07,5.8338853726132547e-08,1.0126827887036744e-07,1.3086192608480845e-07,4.272295137353629e-07,7.322835236010349e-08,4.385067561128063e-07,-3.6497091459339327e-07,-6.940364249763112e-07,8.550840248848978e-08,1.1760971862880586e-07,-5.543756645594011e-07,-2.120279162046568e-08,1.9095118743864707e-07,-8.872132359282295e-08,5.671829342977807e-07,1.2426628294793217e-07,1.8952602701188532e-07
1.493990047088363e-07,7.104418246622751e-08,1.9904470279837876e-07,1.910636204883163e-07,5.812421553764963e-07,2.1153163926920063e-07,6.027113431380444e-07,-3.727998124210254e-07,-7.457248370799651e-07,6.013140677118222e-08,1.6520697774186547e-07,-6.330128405022898e-07,-2.5438473706219187e-08,4.151738211839484e-07,1.4298682735357984e-07,8.262591856512341e-07,2.0192615129635928e-07,2.710458636096078e-07
