0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1.0050841201673727e-07,3.6056903631241953e-07,4.792049644457154e-06,-4.594839636593442e-06,1.9316323585867356e-07,-3.725715664856078e-07,-2.0223047671996658e-07,3.851109223202491e-08,1.1799557853267012e-06,2.804098232082893e-07,1.4024085800674781e-07,-1.4151075523766409e-08,-2.158981975876994e-07,-2.379466678768094e-08,-8.630784824349911e-09,-3.1758445120547184e-07,5.966467412004134e-08,-1.8419803735318486e-07
-1.0057654603433404e-07,3.4028676223693554e-07,4.392891036218192e-06,-9.226051895908531e-07,3.3085013755899764e-07,-3.140667301636076e-07,-1.1534685243261525e-07,2.2351755885066335e-07,-1.468232940307668e-07,2.3958565744850745e-07,1.3414593877192019e-07,-2.3911545786916213e-08,-1.812378472692628e-07,-4.882348193224892e-08,-2.737275658857133e-08,-2.6427071159891996e-07,8.484271820931911e-08,-1.1661288876183536e-07
-8.74926672229209e-08,2.8554342473793916e-07,3.233905373384145e-06,9.407919301736093e-07,4.116273426785423e-07,-2.3345065561365627e-07,-8.121365508790274e-08,3.291297744034877e-07,-4.21280730031457e-07,1.78737966466064e-07,1.1771128348418204e-07,-1.6431177474228525e-08,-1.6755423757946943e-07,-9.363584070007721e-08,-9.396298553640834e-09,-2.0125248398446064e-07,8.310613625149976e-08,-3.644651650382139e-08
-5.814849868261007e-08,2.4358575384790166e-07,1.637596515507319e-06,4.692247277580306e-07,2.7330303922570856e-07,-1.1756714411442799e-07,-5.178680078999714e-08,2.3463870429636163e-07,-1.1589547458839262e-07,1.05982187175549e-07,9.634650174651666e-08,4.844384327115689e-08,-1.4580465520298599e-07,-2.398738255384104e-08,9.65866403710992e-08,-1.0884933920779715e-07,3.969588655032462e-08,1.6457768922936688e-08
-2.6709842033958307e-08,2.3780230992358674e-07,9.785428244889222e-08,-2.1210305908429785e-06,1.3775439460787333e-07,-6.734536566773375e-08,-2.9047978182444262e-08,1.5718017311161642e-07,1.3716982635032833e-08,3.053828974552896e-08,7.370995910080386e-08,1.313347812749096e-07,-9.937780447382346e-08,8.037242410944304e-08,1.6621789031162542e-07,2.7181335971976323e-08,1.66797126420219e-08,3.9041019566321307e-08
7.727596090124297e-09,1.886324760214547e-07,-1.0595870856773736e-06,-5.870310738257647e-06,1.2972667280168194e-08,-2.1696897297508368e-08,-2.5282939969212096e-08,5.458646909608595e-08,-6.71849293684207e-07,-3.5747749582793846e-08,5.0897509501666145e-08,1.3690807938424812e-07,-3.8704339586889766e-08,1.4593577631226624e-07,1.2683918420328383e-07,1.350086518880265e-07,2.3742754037286943e-08,6.647904114519342e-08
4.8666763977754254e-08,9.897007839831275e-08,-1.8104941882675112e-06,-9.334166564750916e-06,-7.695427463932798e-08,1.5950249550983375e-08,-1.6649534204052127e-09,-7.053453174005312e-08,-2.3033553379525825e-06,-8.460574015827755e-08,2.802960045023999e-08,1.0785951897421956e-07,3.421095052581216e-08,1.6138092091580512e-07,7.989018393678735e-08,1.9609124886130813e-07,4.152607524340666e-08,1.006057128352944e-07
8.753109209164159e-08,-2.192247513636114e-09,-2.2886768165774973e-06,-1.1041977078978396e-05,-1.6046655839056055e-07,1.9125096416755177e-09,6.405150191404695e-08,-1.8224563969813725e-07,-4.371218235635251e-06,-1.0818119064406922e-07,5.937121032734698e-09,9.600497471548095e-08,6.05353908007834e-08,1.402633625222831e-07,2.3763980097107014e-08,2.3196599123178786e-07,4.1193047519154344e-08,9.655485664749325e-08
1.2526457128448884e-07,-9.433325085848204e-08,-2.5692716818772595e-06,-1.0001840969837613e-05,-2.7389129984139036e-07,4.558911949973309e-08,9.809124263986272e-08,-3.753465616377316e-07,-5.961273669196838e-06,-9.919854893926336e-08,-1.3897274060532147e-08,6.458616504135541e-08,6.01506508975772e-08,9.136442150672146e-08,4.271299963331252e-08,1.8921858655841198e-07,3.427792654556489e-08,8.206310986871157e-08
1.4105609398885907e-07,-1.461612549458895e-07,-2.6009257917362394e-06,-5.955845976604717e-06,-2.602779831011215e-07,1.0033163953425832e-07,6.835052888246874e-08,-3.8488313970355874e-07,-6.2076402098259775e-06,-6.15202142856929e-08,-3.1269481277931056e-08,3.596519620646038e-08,8.262869099251557e-08,1.6848218184986268e-08,3.7229253904654865e-08,7.438174650805157e-08,1.4711534720331268e-08,6.430514441199538e-08
7.787135791588613e-08,-1.773101194075119e-07,-2.3031317868234743e-06,1.1774480919215008e-07,-2.0350005558370155e-07,1.2980432178527643e-07,7.602771574535686e-08,-2.689744231955017e-07,-4.704977478206186e-06,-2.864951118732288e-09,-4.483396425351113e-08,1.8616794652545138e-08,8.436850933008249e-08,-4.979702587916243e-08,9.134639877090358e-09,5.89003908454128e-08,-9.863910423759088e-09,3.878634503677528e-08
2.1486611181202745e-08,-1.98780927689081e-07,-1.682301535052855e-06,6.716340557553431e-06,-1.8839134988837962e-07,1.5008609127149957e-07,7.94816492604546e-08,-1.7530662107885074e-07,-1.6931411608049898e-06,3.6234666399187873e-08,-5.804728495915291e-08,1.828976141574359e-09,9.32782723656064e-08,-5.059650193003445e-08,-3.957975551715104e-08,8.174624075106456e-08,-3.39014345137804e-08,1.7632411024038468e-08
-4.085151437439596e-09,-2.2115341602208866e-07,-8.690119668318982e-07,1.1838916642761975e-05,-1.326880191281568e-07,1.780085485892857e-07,5.6324004376082294e-08,-3.738881046468282e-08,2.0580977801580613e-06,-5.974292498046477e-09,-7.440945100408107e-08,-5.16256199812768e-08,1.1032225902578399e-07,-2.5789933830360523e-08,-9.964150111928368e-08,5.962628002056487e-08,-6.55415374173011e-08,-2.05529394278603e-09
-1.5785502832268792e-08,-2.603502443173764e-07,-8.745621048846419e-08,1.1969625992707049e-05,-8.50632485612215e-08,1.79382674702331e-07,4.657713514101936e-08,8.887945836001603e-08,5.596907119444378e-06,-6.096904901583315e-08,-9.178102332571244e-08,-1.1258103554245797e-07,1.208486476624932e-07,-7.08802154969241e-08,-1.2385722126767917e-07,1.1384721403091822e-08,-8.959661719690938e-08,-2.8878655914112315e-08
-1.8112521727526003e-08,-3.017938820945001e-07,4.426721314023464e-07,1.0689816048295782e-05,-3.063524262887147e-08,1.7279486341374803e-07,3.470123621031981e-08,1.4754146946686237e-07,8.186957785292045e-06,-1.4879370530750403e-07,-1.345405273588759e-07,-1.6084238108919332e-07,1.1559531559633857e-07,-1.247794510797947e-07,-1.211590061932447e-07,-4.787651807737185e-08,-1.071294123207821e-07,-5.8121030688837816e-08
-9.818494454216147e-08,-3.5331449862998403e-07,6.738880799145305e-07,7.100156037014537e-06,5.2197214552771964e-08,1.5283834135375177e-07,-1.703135756706774e-08,2.206950277013917e-07,9.561819431100413e-06,-2.636331488929141e-07,-1.9823976585501518e-07,-2.6200549426411166e-07,8.663839450313745e-08,-1.2408062336137974e-07,-1.5273744827103872e-07,-1.2567168996567614e-07,-1.334075539664188e-07,-9.561298629418158e-08
-2.1940554443835693e-07,-4.2457897381803217e-07,8.578731240971439e-07,1.8333784927632635e-06,4.697166985570082e-09,1.0573162209383753e-07,-1.1809438110977751e-07,1.9339043002694786e-07,9.897714795297855e-06,-3.864850128110623e-07,-2.5784719002980065e-07,-3.9325932759359456e-07,5.8431358168377104e-08,-1.4270323346140437e-07,-2.668391545735013e-07,-2.222074102269097e-07,-1.6403771968862886e-07,-1.498049306661775e-07
-2.843116106562607e-07,-5.137715865526406e-07,1.4782241096250601e-06,-4.758728096110035e-06,-9.844191414862165e-08,6.714285502785445e-08,-1.9192756618831224e-07,6.023088010301283e-08,9.526708232153897e-06,-4.756888943669239e-07,-3.3217450859522015e-07,-4.671580812754345e-07,4.376524323459237e-08,-1.6451526627690775e-07,-3.7152241541696166e-07,-2.8355618294467144e-07,-2.0127003648749237e-07,-1.9956615509953977e-07
-3.311944644018976e-07,-6.101561453769307e-07,2.9755612042564373e-06,-9.177447681713373e-06,-1.9988403073659432e-07,1.5862565036026295e-08,-3.0302740904548885e-07,-1.1189855592374945e-07,8.66383229595033e-06,-5.377447137047956e-07,-4.274694175759315e-07,-5.489578548526362e-07,4.964991899412026e-08,-1.6897829967378786e-07,-4.2036420079345745e-07,-3.278563367925706e-07,-2.4320325968695396e-07,-2.442926159410619e-07
-3.484420926864677e-07,-6.888963190206644e-07,5.431330892315564e-06,-1.0771676091193696e-05,-3.0345213877791734e-07,8.343885581093763e-09,-3.869580708488546e-07,-3.849674077126922e-07,7.4062360745310224e-06,-5.754973133976957e-07,-5.179968216495371e-07,-6.466844243681175e-07,5.4342799646041437e-08,-1.1421994079635393e-07,-4.992135887645507e-07,-3.3231800136275446e-07,-2.8602352120934025e-07,-2.932505324066515e-07
-3.910749739510173e-07,-6.832808476675568e-07,8.448392014697033e-06,-1.0288252536315133e-05,-4.472744708810899e-07,-1.2543417737705808e-08,-4.6521720116323325e-07,-6.351607644543081e-07,5.9035804972555e-06,-6.041258950852025e-07,-5.644301746203676e-07,-7.04370130992088e-07,4.043865624073979e-08,-1.3460364999494528e-07,-5.613987251895243e-07,-3.7979062361293975e-07,-3.18258020515757e-07,-3.367272897369591e-07
-4.372327871626834e-07,-6.782207512688674e-07,1.134778468443979e-05,-8.345035373725236e-06,-6.059479501934798e-07,-3.468852036276095e-08,-5.402200168614681e-07,-8.699710703129685e-07,4.4251822852147165e-06,-6.200282015795547e-07,-6.223302766893106e-07,-7.620132573219073e-07,5.025641214941919e-09,-1.8955155775112424e-07,-6.250142757855461e-07,-4.3201367510119387e-07,-3.3950189315858683e-07,-3.725921772963679e-07
-4.2754468272287874e-07,-7.026507746698019e-07,1.3546186783392642e-05,-5.7536151543282346e-06,-7.396117814111389e-07,-8.629384311927476e-08,-6.062645699478306e-07,-1.1855668450930818e-06,3.27093030747844e-06,-6.296233768869989e-07,-6.652706091853805e-07,-7.676202778522793e-07,-4.604391566881427e-09,-2.3689778877028407e-07,-6.901221168958289e-07,-4.091215284547556e-07,-3.554492717415366e-07,-4.0376879972606924e-07
-4.207493531060625e-07,-7.524968265604172e-07,1.4832593348628219e-05,-3.0162059167362913e-06,-9.282497111084324e-07,-1.472285523701848e-07,-6.446165284449616e-07,-1.3931610525502631e-06,2.6654904987306593e-06,-6.399389261138812e-07,-6.686628537514911e-07,-7.535360470612274e-07,-2.4089491039104552e-08,-3.060457748461197e-07,-6.937576598669388e-07,-4.3518173717108023e-07,-3.73976641554872e-07,-4.2838188682138774e-07
-4.148858535723666e-07,-7.519838332789314e-07,1.538236508739885e-05,-2.0967159758799822e-07,-1.0328813298041288e-06,-2.096120110858294e-07,-6.638650404930551e-07,-1.5646967112996469e-06,2.7077854270354935e-06,-6.475911497810233e-07,-6.6642193777797e-07,-6.963245187153536e-07,-2.1031362250062272e-08,-3.5706821221942773e-07,-7.101430044111202e-07,-4.451854924068964e-07,-3.9750026124010494e-07,-4.3949733864924606e-07
-4.0885327808722125e-07,-7.015950520089976e-07,1.5560094188367006e-05,2.821973424594691e-06,-1.1142275115856195e-06,-2.504612724779513e-07,-6.699690308690818e-07,-1.6158047046833565e-06,3.350623540417987e-06,-6.438074350887624e-07,-6.69370900498331e-07,-6.731357767968402e-07,-2.62775706677144e-08,-4.1496161079441724e-07,-7.406093991897307e-07,-5.063708071101331e-07,-4.214685943153962e-07,-4.452099739124155e-07
-4.257188548052184e-07,-6.378695750004668e-07,1.5662062657649736e-05,6.1389937923314875e-06,-1.1176195903922193e-06,-2.805222262942728e-07,-6.418412988645337e-07,-1.6910927349403558e-06,4.4193617405561475e-06,-6.172215554811364e-07,-6.836578047284067e-07,-6.629570918719409e-07,-2.7139370255271386e-08,-5.300968719709748e-07,-7.654334032846765e-07,-6.000399873395508e-07,-4.4695696361359e-07,-4.539485087449887e-07
-4.4271771637208623e-07,-6.082105204491839e-07,1.572852166744098e-05,9.472749401096383e-06,-1.2053837745448365e-06,-3.1343752991343383e-07,-6.028685202004928e-07,-1.863366689457904e-06,5.6944440783182295e-06,-5.689399744044753e-07,-7.083049483528892e-07,-6.399610258475508e-07,1.3659428266625505e-08,-5.675354297811229e-07,-7.651491116211292e-07,-6.209520906126593e-07,-4.788976012068846e-07,-4.607877315464052e-07
-4.5444070188763874e-07,-5.643196519302066e-07,1.5531610649542546e-05,1.2225031893447905e-05,-1.4463925166913502e-06,-3.5716915741570993e-07,-5.753858868503054e-07,-2.13146545553128e-06,6.986918250085973e-06,-4.972685771945147e-07,-7.347373164237098e-07,-6.418554216496542e-07,4.100303113065366e-08,-6.629487424326957e-07,-7.807378314771018e-07,-6.369138511213148e-07,-5.162391867289599e-07,-4.7017797148418673e-07
-4.598362582891257e-07,-5.164930642713858e-07,1.4828899480089747e-05,1.3660524620866868e-05,-1.5581864998308182e-06,-3.9012537488602904e-07,-5.634916661453805e-07,-2.3952232695872047e-06,8.125729081175904e-06,-4.4135262315956513e-07,-7.642201099486987e-07,-6.387705436725553e-07,1.1007873491723022e-07,-7.466671601923335e-07,-7.841667977681543e-07,-6.499033965531018e-07,-5.546942210066814e-07,-4.7638699277028587e-07
-4.5392271711448914e-07,-5.219180814494603e-07,1.3755625358292234e-05,1.3197268031260404e-05,-1.6992699477565558e-06,-4.1888221568968826e-07,-5.478200356569528e-07,-2.6189219857655522e-06,8.915641673622528e-06,-4.4093170044756913e-07,-7.914299779641157e-07,-6.390204872367971e-07,1.5898685098331994e-07,-7.508640409753634e-07,-7.956972605404925e-07,-6.355848531573524e-07,-5.939022349451605e-07,-4.791241762402986e-07
-4.452327517343924e-07,-5.481494617332693e-07,1.2942758354741768e-05,1.0731184267951884e-05,-1.9367927670609092e-06,-4.3998726385154105e-07,-5.174562867090429e-07,-2.7029394915347795e-06,9.160847730564347e-06,-4.764383525394879e-07,-8.030873232782872e-07,-6.823807877824049e-07,1.9692913648193262e-07,-7.45654450474748e-07,-8.483041408940557e-07,-6.525004699205468e-07,-6.128432203673829e-07,-4.828067125340497e-07
-4.4768044071472646e-07,-5.461807271030198e-07,1.3136253024921715e-05,6.824622908693751e-06,-1.9290318438637683e-06,-4.4798402997052296e-07,-4.844229005890507e-07,-2.7920645108388664e-06,8.730888099295948e-06,-5.500461858159631e-07,-7.914666752838672e-07,-7.029829472849219e-07,2.4119481963555335e-07,-6.810135973329021e-07,-8.871882860643926e-07,-6.260887354625016e-07,-6.135980879936005e-07,-4.984855240626605e-07
-4.920571992908716e-07,-4.739693335669807e-07,1.464533619995866e-05,2.516356912969472e-06,-1.860761753858513e-06,-4.4206065383720447e-07,-4.585631343880947e-07,-2.8347511226375455e-06,7.610079329077575e-06,-5.987349703233443e-07,-7.472494929052043e-07,-7.085189346085685e-07,2.6637295320961994e-07,-5.899824339738542e-07,-9.158344625949232e-07,-5.85923446802431e-07,-6.071070407352987e-07,-5.109099667475925e-07
-5.564013480096076e-07,-4.00465362241007e-07,1.7108288479525823e-05,-1.1841783638041775e-06,-1.8616840543612967e-06,-4.2655474447927853e-07,-4.357038902011409e-07,-2.8814297384335273e-06,5.931569927240544e-06,-6.594007411293028e-07,-7.071012352134994e-07,-6.993023095730885e-07,2.8186431827512684e-07,-5.444191316971784e-07,-9.292255557784976e-07,-5.593947850213077e-07,-5.897546941138773e-07,-5.06597201262053e-07
-6.297684004404418e-07,-3.4345680825931823e-07,1.97211759283001e-05,-3.6905667400125847e-06,-1.794592376847307e-06,-4.08224099790051e-07,-4.155920029497885e-07,-2.8195725155351664e-06,3.996303119156836e-06,-7.825758582900451e-07,-6.716460831729824e-07,-6.726076924143566e-07,3.1448058446544555e-07,-4.870336669740037e-07,-9.036126579410809e-07,-5.280697857411797e-07,-5.688889321771993e-07,-4.653881633493633e-07
-7.124666768290063e-07,-2.7768707625210186e-07,2.1707248679805044e-05,-4.832307644431515e-06,-1.7353280970512212e-06,-3.9058917861823615e-07,-3.931346595128753e-07,-2.666977354427227e-06,2.253525664626113e-06,-8.377668865464877e-07,-6.603933387152157e-07,-6.356853173925771e-07,3.563172117298803e-07,-4.6348387247000665e-07,-8.86676453487805e-07,-4.926984252101381e-07,-5.436983387508055e-07,-4.068770468614252e-07
-7.736978489687303e-07,-2.237164113575406e-07,2.2657301218992352e-05,-4.616819942352712e-06,-1.6248256943716881e-06,-3.7741319008863175e-07,-2.5885398741036584e-07,-2.4949014857829628e-06,1.2238123985779572e-06,-8.399974834327878e-07,-6.157237703350036e-07,-6.429403788524234e-07,3.938928945761808e-07,-3.9392640104886745e-07,-8.347914230638291e-07,-4.548224272319522e-07,-4.999541453820597e-07,-3.7039304050079376e-07
-7.719094447941287e-07,-1.6280723374608058e-07,2.253187177229971e-05,-3.0970544432424784e-06,-1.6009427491301472e-06,-3.579945969733179e-07,-1.6195748782847397e-07,-2.3574750583545136e-06,1.3526025120421198e-06,-8.351911506161353e-07,-5.984615578514579e-07,-6.578204839144379e-07,4.399658518872936e-07,-3.217190688634699e-07,-7.6641241286642e-07,-3.952407373230277e-07,-4.6955785758279365e-07,-3.604219882840222e-07
-7.355679243769133e-07,-7.131941478490215e-08,2.145569083652346e-05,-4.5484047984508245e-07,-1.5054939907797534e-06,-3.195361818318699e-07,-1.0740175696142018e-07,-2.325726682832982e-06,2.837169785130076e-06,-8.452944553930399e-07,-5.885898936162495e-07,-6.77936786159e-07,4.7552985227084897e-07,-3.428108372423418e-07,-7.598473009624477e-07,-3.0265812243664295e-07,-4.527179496165734e-07,-3.533988134323752e-07
-6.96216317511568e-07,2.575836500085284e-10,1.9549518912452963e-05,2.8646344498181707e-06,-1.407044787184392e-06,-2.725636915644617e-07,-4.265219426992472e-08,-2.2473010367096065e-06,5.524580862049805e-06,-8.596417918924674e-07,-5.69560068832272e-07,-6.482909991895965e-07,5.17052036497419e-07,-2.8269517695756326e-07,-7.209940007998194e-07,-1.614264833749315e-07,-4.2654351843318986e-07,-3.446415186275667e-07
-6.416355363390163e-07,4.913919126823697e-08,1.690527141900717e-05,6.180045365877471e-06,-1.3298331703815115e-06,-2.598323429242893e-07,-3.652785852868777e-08,-2.1718959379094266e-06,8.922587751664707e-06,-8.333190131965221e-07,-5.642807216987753e-07,-6.173439014604762e-07,5.666218339457312e-07,-2.3193449194667592e-07,-6.392745205020645e-07,-7.979131688984158e-08,-4.2172118025670804e-07,-2.935049504051058e-07
-5.719264447008962e-07,9.295983658619015e-08,1.3704208280299037e-05,8.80015483953991e-06,-1.2422924552874216e-06,-2.6444946106343146e-07,-6.049687863569526e-09,-2.1998268318780756e-06,1.2286509250327433e-05,-7.720658744982803e-07,-5.660244514491873e-07,-6.010431895230702e-07,6.25881146982234e-07,-1.585407275546469e-07,-5.87985017527555e-07,1.600154179484737e-08,-4.1263153171623624e-07,-2.2910244074726275e-07
-4.881060998141814e-07,1.1588229608915828e-07,1.0382239605604241e-05,1.0301094136421862e-05,-1.175778203889657e-06,-2.65101915304308e-07,1.268099115826826e-07,-2.1993606048760132e-06,1.47630540081472e-05,-6.777599050438492e-07,-6.086128552636957e-07,-5.15380226957538e-07,6.819391425816987e-07,-1.5249181576822212e-08,-5.300782899702222e-07,1.206740542984876e-07,-4.1037907256630994e-07,-1.7389513056846624e-07
-4.008113755989661e-07,1.3905562424913831e-07,7.616476445452406e-06,1.062240473072858e-05,-1.1833271157535306e-06,-1.599878329180527e-07,2.703499577625493e-07,-2.2851063768358222e-06,1.5606335205806362e-05,-6.159823314790347e-07,-6.30819859751424e-07,-4.389210467455201e-07,7.476251769312334e-07,2.8769373949109855e-08,-4.537111773916251e-07,2.554914068373719e-07,-4.074646162227804e-07,-1.2272753968198e-07
-3.2312135083297323e-07,1.342758429376972e-07,6.011188565067248e-06,9.931566670618927e-06,-1.1693468858720383e-06,-3.795051838616038e-08,3.717122585520362e-07,-2.4434071830178365e-06,1.4430531283335551e-05,-5.49770346024792e-07,-6.256062804398712e-07,-3.685427466705263e-07,7.91374162785297e-07,9.638632496735619e-08,-4.003156675900089e-07,4.162036462043322e-07,-3.906159688783835e-07,-8.699362158598e-08
