0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3.840511549587781e-08,-3.049981083269529e-07,4.984014331591996e-09,-4.2862464684776484e-07,1.9336881734394587e-07,2.1803881377760117e-08,5.537848103932129e-08,-5.8194412632856415e-08,1.1898979851834149e-07,1.4414162718121173e-07,-1.8440779818926591e-07,4.7092783970236236e-07,-1.3684826051685013e-07,-1.8623040385298047e-07,5.00368607177099e-09,-1.6965165718877655e-07,1.0671674642513001e-07,1.3852806414896046e-07
-2.237552469523123e-08,-1.9719671522092508e-07,3.4907085670133134e-08,-3.340843984518847e-07,1.991788770758309e-07,4.697311880467456e-08,1.171394731364073e-07,-1.1688204703447751e-08,1.570760290491977e-07,1.2848808522235356e-07,-1.3119693438250029e-07,4.4213882674025353e-07,-9.418582884218774e-08,-1.0336325583515982e-07,7.536263785108626e-08,-2.2739116348625235e-08,1.4147498237789605e-07,1.701658735108721e-07
-7.801531086715219e-08,-9.26677394904352e-08,6.18851471923614e-08,-2.3598251929441823e-07,1.9245105381301744e-07,7.398130770890295e-08,1.6627782696609235e-07,3.7564053637261226e-08,1.7809931310539587e-07,1.1639546670982888e-07,-7.878994229495205e-08,4.217592104909354e-07,-5.0191770610636815e-08,-1.3881724184030795e-08,1.3768923677132418e-07,1.0926031428592443e-07,1.762715027133475e-07,1.8760699215635685e-07
-1.1271173213333706e-07,-7.416528060866889e-09,8.209768177972705e-08,-1.4136788927037495e-07,1.7333085481659345e-07,9.91249147372526e-08,1.981206769145708e-07,8.443851784913428e-08,1.8186926596649393e-07,1.0643398247431291e-07,-3.0500543735516215e-08,4.042426540547763e-07,-9.59156795455064e-09,6.704166194102543e-08,1.8313349213302625e-07,2.0914810128137157e-07,2.0261944392674985e-07,1.8741262896329241e-07
-1.2373205144296402e-07,4.889830889147324e-08,9.276502069584492e-08,-5.653479987714151e-08,1.4474359578000154e-07,1.1885462587081433e-07,2.103400650984249e-07,1.235171971210198e-07,1.706432694602678e-07,9.672326689686916e-08,1.1467017558745722e-08,3.740890236989311e-07,2.4696357085036572e-08,1.263875573701331e-07,2.0675580669163211e-07,2.66878469949963e-07,2.1489491200867702e-07,1.7104055706616533e-07
-1.1351783963821748e-07,7.371803806519637e-08,9.389564529413753e-08,1.470020548879841e-08,1.1188189748831335e-07,1.3171241284089987e-07,2.0415371485495642e-07,1.51091773765757e-07,1.489197850736809e-07,8.584213353614193e-08,4.646624741037397e-08,3.1771674908314055e-07,4.895892542298565e-08,1.5684831609862413e-07,2.0882281605360277e-07,2.818420433826674e-07,2.1145663031003038e-07,1.4326841298067987e-07
-8.308816620921052e-08,7.186353612795086e-08,8.771523684520232e-08,7.144427061408125e-08,8.005476206077641e-08,1.3661626871055077e-07,1.833589789737229e-07,1.6567489642934634e-07,1.2142268083716323e-07,7.256863322153203e-08,7.462395439779808e-08,2.3492150430808154e-07,6.18854478746147e-08,1.5759333104324975e-07,1.9164807862010828e-07,2.602305065034516e-07,1.9316580380651348e-07,1.0930956364206328e-07
-4.029705822504795e-08,5.3697403160832936e-08,7.714700760624945e-08,1.1430192340659e-07,5.1384068853261565e-08,1.3173703360318119e-07,1.5111805098053377e-07,1.6524075603800124e-07,8.978808795828867e-08,5.491370853394729e-08,9.531518215339605e-08,1.2666089140370713e-07,6.463351729784454e-08,1.324930832292948e-07,1.573733696724561e-07,2.107694206009686e-07,1.6068233846126756e-07,7.212432477925152e-08
7.598307243695126e-09,3.096340534215104e-08,6.181104501661553e-08,1.4387154792717564e-07,2.3495305425360445e-08,1.1371947426765604e-07,1.0772021662657579e-07,1.4679379876954697e-07,5.206298502266256e-08,3.0264560036370144e-08,1.0641934265974435e-07,-3.8072994559402347e-10,5.84349688901907e-08,8.83532901631803e-08,1.0796901102383571e-07,1.4173711367626105e-07,1.1391556918901151e-07,3.209267736397354e-08
5.402936950698003e-08,1.3393647953455316e-08,3.991379211376974e-08,1.6049165539653413e-07,-8.463725947882937e-09,7.90960363931995e-08,5.180514340122087e-08,1.0818629616778106e-07,5.445088860114162e-09,-2.9128587726822567e-09,1.0538088116031282e-07,-1.3651023010395004e-07,4.5466236924677335e-08,3.414040664011641e-08,4.5848821114564186e-08,6.129737470793738e-08,5.2868845705301586e-08,-1.1585893902305014e-08
