0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.8430396708167898e-07,5.3841729793894954e-08,-1.5558721131645037e-07,-1.735469288760406e-08,8.994568165580974e-08,1.6476271818048844e-07,7.39673856940465e-07,-4.842244100953221e-08,3.888193259399042e-07,2.2865946381243805e-07,-2.705121209881066e-07,-5.998329099903789e-08,-7.622083996711234e-08,3.122128524861088e-08,5.313790455244021e-07,-8.61909645204386e-08,1.7755335517462007e-07,1.3959699883853358e-07
2.0267965950340618e-07,4.559806455237708e-08,-1.2087627256934483e-07,-4.679578486347158e-09,5.0266195776990364e-08,1.4034714537845763e-07,6.276463202107956e-07,-4.2784899869699866e-08,3.4436016979548715e-07,1.5874109938669814e-07,-2.3435672317458777e-07,-2.7847785013081352e-08,-9.020119824786056e-08,1.903500690642836e-08,4.885983298322866e-07,-8.331630659127577e-08,1.5482833931317675e-07,1.1548383319570385e-07
2.0924787421281273e-07,3.337463934886691e-08,-8.57964783105979e-08,2.623340107186936e-09,1.9810725454244446e-08,1.1758593625411597e-07,5.278814923003946e-07,-3.020757075067149e-08,2.925674923727924e-07,1.1523924506762683e-07,-1.932682407815995e-07,-4.24511819453189e-09,-1.0160521580773548e-07,1.7968011056116865e-08,4.4284264799637887e-07,-7.224061968021954e-08,1.479699658804963e-07,9.761447943961389e-08
2.0037103262172226e-07,1.773206718450275e-08,-7.004321787232036e-08,4.1230316437843706e-09,8.673727436817754e-09,9.625105343935591e-08,4.338428945900473e-07,-1.743752415657827e-08,2.3802075506018203e-07,8.29238993463728e-08,-1.4965282601888836e-07,4.036758403708946e-09,-1.0717469329688599e-07,2.4753725307705172e-08,3.85408977571082e-07,-5.547084237881012e-08,1.209289181613378e-07,8.190387510748566e-08
1.7609488250858946e-07,-1.011837218774767e-09,-4.8608356302817086e-08,6.117329581170034e-10,2.5258410308768714e-08,7.442306497188781e-08,3.411211855304174e-07,-3.6613465572336805e-09,1.752796535967747e-07,5.794861952546735e-08,-1.0517163226563874e-07,1.114126425815972e-08,-1.0428662405303772e-07,3.476040179551259e-08,3.073334294206834e-07,-3.566128822220819e-08,8.686845472714257e-08,6.518252631389274e-08
1.3798437486637109e-07,-2.2289484406776354e-08,-2.4974248192490562e-08,-6.2073752872437825e-09,3.088171773946268e-08,5.125187540086665e-08,2.5120666109649097e-07,1.429035532382257e-08,1.1102592500391845e-07,4.2267401351070185e-08,-6.15840711033028e-08,1.666143198989262e-08,-9.249942037885612e-08,4.222601401404171e-08,2.052323645071824e-07,-1.548808159343675e-08,5.378350392615101e-08,4.5723738458958366e-08
8.502457823616644e-08,-4.481027748959816e-08,-8.031787168597696e-09,-1.4674805661751e-08,2.5425923967055945e-08,2.634413841141833e-08,1.4164269509665284e-07,2.9127077004070028e-08,4.908990260864787e-08,2.4557438975397005e-08,-2.1209410972233013e-08,2.0016754455640642e-08,-7.415079545523482e-08,4.130418550524866e-08,8.759721127926842e-08,2.6351247670051916e-09,1.8755156414014982e-08,2.324921991642964e-08
2.0957386969008025e-08,-6.535262529448946e-08,7.010284650827803e-09,-2.3474718403599235e-08,1.8600470644776864e-08,-4.948345376015369e-10,1.9806061458934596e-08,3.7420380121302505e-08,-1.2150074501721004e-08,6.621497297164271e-09,1.3996311675848467e-08,1.4802074424225393e-08,-5.1879475867861e-08,2.8899446995867915e-08,-2.096181787033437e-08,1.690819088671862e-08,-1.5119441701689905e-08,-1.2098461679834346e-09
-4.76998887097621e-08,-7.898390603353003e-08,1.4928481827346165e-08,-3.100699616476381e-08,5.0146952726408484e-09,-2.819842608944556e-08,-1.0490792450252812e-07,3.8426231812689355e-08,-7.061833414649173e-08,-1.2287609781584215e-08,4.3672303954610085e-08,3.871926118496832e-09,-2.8500561277822612e-08,6.547630038935929e-09,-1.2615647811147827e-07,2.6563224243560396e-08,-4.73845131013638e-08,-2.5711773399275988e-08
-1.1414466179245296e-07,-8.082442247361112e-08,2.0368871732239413e-08,-3.51050266298274e-08,-1.5361029445216055e-08,-5.480830013481719e-08,-2.1420021917762074e-07,3.1831142229953406e-08,-1.304927988588496e-07,-3.2778015676200383e-08,6.888937538327077e-08,-7.903381075680958e-09,-5.2992020067518765e-09,-2.066448457340773e-08,-2.2006196396785097e-07,3.199271151558959e-08,-7.578645704677049e-08,-4.830573922369594e-08
-1.6899199453680571e-07,-6.854729851161437e-08,2.7699393070736236e-08,-3.3542276623540835e-08,-3.554336073553554e-08,-7.820290759337064e-08,-3.0879034007849244e-07,1.7853282477387887e-08,-1.8553294608895197e-07,-6.000368889983041e-08,9.119907199948153e-08,-1.728317356853876e-08,1.8667578705739365e-08,-4.610715324274247e-08,-2.935681245274201e-07,3.456082452012824e-08,-9.807440692715504e-08,-6.759883986324841e-08
-2.0304386431596667e-07,-4.30507058328431e-08,4.143702085005248e-08,-2.4404170337634287e-08,-5.551755223689211e-08,-9.658614338544072e-08,-3.90601399475699e-07,3.679373074561444e-09,-2.2872958993070437e-07,-8.770465354201232e-08,1.1239049383559835e-07,-1.9407409543086144e-08,4.6700701016161153e-08,-6.267246380629882e-08,-3.481675722666324e-07,3.624868247251559e-08,-1.120270197467936e-07,-8.235789836432534e-08
-2.1124858158052343e-07,-6.927247478561058e-09,6.059118335075994e-08,-6.0488284041162575e-09,-6.105621847921899e-08,-1.081336172252086e-07,-4.5673580838623314e-07,-7.890311067806327e-09,-2.547742389865773e-07,-1.1200646257848749e-07,1.345704707356891e-07,-1.2710220523490942e-08,8.339651855415583e-08,-6.437985029844659e-08,-3.7802874277862285e-07,3.9021949738070064e-08,-1.1712780270562848e-07,-9.112170718313793e-08
-1.9410002432373912e-07,3.6985174525423146e-08,8.428734992404549e-08,2.247886217053333e-08,-5.700055334709593e-08,-1.1117651998453382e-07,-5.082025570615928e-07,-1.4362606740158361e-08,-2.5991989961453036e-07,-1.3117125250357603e-07,1.5961291689035593e-07,2.8365155225727434e-09,1.317922553186093e-07,-4.9206028212780863e-08,-3.788265264168956e-07,4.4241189857316936e-08,-1.1337515870179648e-07,-9.263602912051263e-08
-1.5898935982061444e-07,8.609119158691048e-08,1.1277187932570752e-07,6.059224934473106e-08,-3.8805391366561685e-08,-1.0474442267496091e-07,-5.4211713073948e-07,-1.1250217244189796e-08,-2.447314487827384e-07,-1.407647282621309e-07,1.8869300178752098e-07,2.5154423244072055e-08,1.916216234299219e-07,-2.0235631211954757e-08,-3.5711560263367953e-07,5.2429318242870566e-08,-1.0104587004051022e-07,-8.651343228721279e-08
-1.1844538091989091e-07,1.3817493774782272e-07,1.4482310700090377e-07,1.0606925266207511e-07,-1.0593442646044823e-08,-8.862076041121189e-08,-5.57265787802553e-07,3.3890753520845032e-09,-2.1221389346714183e-07,-1.4024225351841223e-07,2.2273107904198134e-07,5.085923050067877e-08,2.5963934933457085e-07,1.654990447716547e-08,-3.2550517755837167e-07,6.376688674260784e-08,-8.074702362523168e-08,-7.329940566122464e-08
